address,area,direction,furniture,numBath,numBed,numFloor,price,type,type_detail,url
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56,Đông Nam,,2,2,1,1.15,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88235550.htm
"Số 102-104, Số 102-104 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",76,Đông Bắc,,2,2,1,1.98,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88235780.htm
"Pháo Đài Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",54,Tây Bắc,Nội thất cao cấp,Nhiều hơn 6 phòng,nhiều hơn 10 phòng,1,6.5,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88235852.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",34,Đông Bắc,Hoàn thiện cơ bản,1,1,1,1.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88236579.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45.01,Nam,Nội thất cao cấp,1,1,1,0.79,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88238411.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.23,Đông Nam,Nội thất đầy đủ,2,3,1,1.55,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88238459.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43,,Nội thất cao cấp,1,1,1,1.6,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88238622.htm
"Đường Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",60,,Nội thất đầy đủ,2,2,1,1.55,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88238745.htm
"Đường Lê Văn Lương, Phường Dương Nội, Quận Hà Đông, Hà Nội",54.5,Đông Nam,Nội thất đầy đủ,1,2,1,1.15,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88238947.htm
"21, 21 Đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",139,Đông,Nội thất đầy đủ,2,4,1,4.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88239735.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",54,Đông Nam,Hoàn thiện cơ bản,1,2,1,1.878,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88240186.htm
"C16, Đường Nguyễn Quý Đức, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",40,,,1,2,1,1,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88240573.htm
"Đường Trần Vỹ, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",127,,,2,3,1,2.9,Căn hộ/Chung cư,Duplex,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88240581.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",45,,,1,1,1,0.79,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88241560.htm
"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",67,,Nội thất đầy đủ,2,2,1,1.25,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88241643.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",47,,,1,1,1,0.81,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88241724.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56,,,2,2,1,1.15,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88241850.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",100,,Nội thất cao cấp,2,3,1,2.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88241912.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",63,Tây Nam,Nội thất cao cấp,2,2,1,2.418,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88242010.htm
"Số 102-104, Số 102-104 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",76,Đông Bắc,Nội thất cao cấp,2,2,1,1.98,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88242039.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",49,Đông Nam,,1,1,1,1.39,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88242109.htm
"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",67,Tây Nam,Nội thất đầy đủ,2,2,1,1.25,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88242256.htm
"Số 102-104, Số 102-104 Đường Trần Phú, Phường Mộ Lao, Quận Hà Đông, Hà Nội",146,Đông Bắc,,2,3,1,3.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88242422.htm
"Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",32,,,1,1,1,0.55,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/86952314.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",47,Đông Nam,,1,1,1,0.81,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88242580.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60,Đông Nam,Hoàn thiện cơ bản,2,2,1,0.96,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88242659.htm
"Đường Linh Đường, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",82.26,Đông Nam,,2,3,1,1.29,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88242787.htm
"43 Đường Phạm Văn Đồng, Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",73.7,,Nội thất đầy đủ,2,2,1,2.65,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88239467.htm
"120 Định Công, Phường Định Công, Quận Hoàng Mai, Hà Nội",48.15,,,2,2,1,1.7,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88243044.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",73,Đông Bắc,,2,2,1,1.13,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88243452.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",62,,,2,2,1,1.585,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88243556.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60,Tây Bắc,,1,1,1,0.6,Căn hộ/Chung cư,Penthouse,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88243635.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43,Đông Bắc,Nội thất đầy đủ,1,2,1,1.85,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88158117.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65,,Hoàn thiện cơ bản,2,2,1,1.9,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88244015.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",60,Đông Bắc,Nội thất đầy đủ,1,2,1,1.55,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88244034.htm
"2, 2 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",68,Bắc,Nội thất đầy đủ,2,2,1,2.4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88244168.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",75,Tây Nam,Nội thất đầy đủ,2,2,1,1.25,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88244135.htm
"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",136,,Nội thất đầy đủ,2,3,1,3.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88244240.htm
"2, 2 Đường Kim Giang, Phường Kim Giang, Quận Thanh Xuân, Hà Nội",77,Bắc,Hoàn thiện cơ bản,2,2,1,2.5,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88244300.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",45,,,1,1,1,1.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88244503.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",42.9,Tây,Nội thất đầy đủ,1,1,1,1.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88245586.htm
"Đường Phúc La, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",55,Đông Bắc,,1,2,1,1.28,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88245675.htm
"đường Lê Trọng Tấn, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",50,,,1,1,1,0.78,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88246018.htm
"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",100,,,2,3,1,3.5,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/88246097.htm
"Khu đô thị Thanh Hà, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",68,,,2,2,1,1.2,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88246208.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",68,,Hoàn thiện cơ bản,2,2,1,1.75,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88246323.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",80,Đông Bắc,Hoàn thiện cơ bản,2,3,1,2.48,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88250428.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",64,,,2,2,1,2.29,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88250692.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",63,Đông Bắc,Nội thất cao cấp,2,2,1,2.29,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88250787.htm
"Đường Quốc Lộ 5, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",80,Đông Bắc,Hoàn thiện cơ bản,2,3,1,2.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-gia-lam-ha-noi/88250906.htm
"Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",60,Tây Bắc,Nội thất đầy đủ,1,1,1,0.6,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88250971.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",100,,Nội thất đầy đủ,2,3,1,1.65,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88251020.htm
"Tổ 10, Phường Bồ Đề, Quận Long Biên, Hà Nội",87.3,Đông Nam,,2,3,1,3.6,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88251043.htm
"190 Phố Sài Đồng, phường Việt Hưng, quận Long Biên, Tp.Hà Nội, Phường Việt Hưng, Quận Long Biên, Hà Nội",83,,,2,2,1,2.45,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88233363.htm
"Đường Ba La, Phường Phú Lương, Quận Hà Đông, Hà Nội",50,Đông Bắc,Nội thất đầy đủ,1,2,1,0.94,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88233757.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",65,,Hoàn thiện cơ bản,2,2,1,1.9,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88233766.htm
"97 Trần Bình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56,Tây Bắc,Hoàn thiện cơ bản,1,2,1,1.85,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88233774.htm
"Đường Tôn Thất Thuyết, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",86,Nam,Nội thất cao cấp,2,3,1,4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88233775.htm
"68, Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",71,Nam,,2,2,1,2.5,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88233773.htm
"Số 79, Số 79 Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",92,,,2,3,1,2.4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88233928.htm
"Đường Nguyễn Chánh, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",115,,,Nhiều hơn 6 phòng,5,1,33,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88230363.htm
"Đường Lê Quang Đạo, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",88,,Nội thất cao cấp,2,2,1,4.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/87808794.htm
"Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",127,,Nội thất đầy đủ,2,3,1,4.6647,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88231365.htm
"201, 201 Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",76,,,2,2,1,4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88231661.htm
"Đường Nguyễn Xiển, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",56.2,Tây,,2,2,1,0.02,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88231766.htm
"2.18, Đường Phan Trọng Tuệ, Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",47,,,1,1,1,0.6,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88231927.htm
"Khu đô thị Nam Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",81,,Nội thất đầy đủ,2,2,1,1.111111,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88232099.htm
"Tuyến đường sắt đô thị trên cao Cát Linh, Phường Phú Lãm, Quận Hà Đông, Hà Nội",72,Bắc,Nội thất đầy đủ,2,2,1,1.4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88232387.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",72,Đông Bắc,Hoàn thiện cơ bản,,2,1,1.13,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88224028.htm
"Đường Võ Chí Công, Xã Vĩnh Ngọc, Huyện Đông Anh, Hà Nội",66,Đông Bắc,Nội thất cao cấp,2,2,1,1.75,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-dong-anh-ha-noi/88221637.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",54,Tây Nam,,1,2,1,1.9,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/87683661.htm
"Đường Nguyễn Cơ Thạch, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",133,Tây Bắc,,2,3,1,0.0215,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88217173.htm
"Đường Trần Phú, Phường Quang Trung, Quận Hà Đông, Hà Nội",60,,,2,2,1,1.55,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88217383.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",32,Đông Nam,Nội thất cao cấp,1,1,1,1.22,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88218166.htm
"Nguyễn bặc, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",107,Tây Bắc,Nội thất đầy đủ,2,3,1,3.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-huyen-thanh-tri-ha-noi/88218312.htm
"Đường 70, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",83,,,2,3,1,2.43,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88218685.htm
"108 Nguyễn Trãi, Thanh Xuân, Hà Nội, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",112.75,Đông Bắc,Hoàn thiện cơ bản,2,3,1,4.7,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-thanh-xuan-ha-noi/88219198.htm
"29 Đường Tố Hữu, Phường Trung Văn, Nam Từ Liêm, Hà Nội, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",65.4,Đông Nam,Hoàn thiện cơ bản,2,3,1,1.3,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88221569.htm
"Đường Hồ Tùng Mậu, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",79,Đông Nam,,2,2,1,2.4,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88210075.htm
"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",65,,,2,2,1,2,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-tay-ho-ha-noi/88210116.htm
"số, Đường Hồ Tùng Mậu, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",70,,Nội thất đầy đủ,Nhiều hơn 6 phòng,7,1,5.8,Căn hộ/Chung cư,Căn hộ dịch vụ,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/87686248.htm
"số 536, số 536 Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",60,,Nội thất đầy đủ,2,2,1,2,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hai-ba-trung-ha-noi/88210724.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",80,Đông Bắc,Hoàn thiện cơ bản,2,3,1,2.48,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88211058.htm
"Số 1, Đường Hàm Nghi, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội",78,Đông Nam,,2,2,1,2.9,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88211098.htm
"Đường Đại lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",43,,,1,2,1,1.45,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88211584.htm
"Nguyễn Khánh Toàn, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",46,Tây Bắc,Nội thất đầy đủ,1,2,1,1.13,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88212077.htm
"Đường Cổ Linh, Phường Thạch Bàn, Quận Long Biên, Hà Nội",60,Đông Nam,Nội thất cao cấp,2,2,1,1.49,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-long-bien-ha-noi/88213745.htm
"Số 2, Số 2 Đường Lê Đức Thọ, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",56,,,2,2,1,0.0085,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88199719.htm
"Đường Tân Xuân, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",62.6,,,2,2,1,1.56,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-bac-tu-liem-ha-noi/88216785.htm
"Đường Kim Liên, Phường Kim Liên, Quận Đống Đa, Hà Nội",70,,,2,2,1,1.7,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-dong-da-ha-noi/88217043.htm
"Đường Cầu Diễn, Phường Phương Canh, Quận Nam Từ Liêm, Hà Nội",90,,Nội thất đầy đủ,,3,1,,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-nam-tu-liem-ha-noi/88222207.htm
"2, 2 Đường Phạm Văn Bạch, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",95,Đông Nam,,2,3,1,4.8,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-cau-giay-ha-noi/88222720.htm
"Khu đô thị Nam Xa La, Phường Phúc La, Quận Hà Đông, Hà Nội",84.6,Đông Bắc,,2,2,1,1.55,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88223830.htm
"đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",75,Đông Bắc,,2,2,1,1.15,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88223895.htm
"Đường Nghiêm Xuân Yêm, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",49,Đông Nam,Nội thất cao cấp,1,1,1,1.39,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-hoang-mai-ha-noi/88223924.htm
"Đường Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",77,Tây Bắc,Hoàn thiện cơ bản,2,2,1,1.38,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88223934.htm
"K7, Đường Thành Công, Phường Thành Công, Quận Ba Đình, Hà Nội",86.5,Đông Nam,,2,3,1,2.45,Căn hộ/Chung cư,Tập thể,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ba-dinh-ha-noi/88223936.htm
"430, 430 Đường Cầu Am, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",110,Đông Nam,Hoàn thiện cơ bản,3,3,1,2.83,Căn hộ/Chung cư,Chung cư,https://nha.chotot.com/mua-ban-can-ho-chung-cu-quan-ha-dong-ha-noi/88224106.htm
